Year,Variable,Unit,Commodity,Primary weight,Loss from primary to retail weight,Retail weight,Loss from retail/institutional to consumer level,Consumer weight,Nonedible share,Edible weight,Other (cooking loss and uneaten food),"Total loss, all levels",Per capita availability (lbs/year),Per capita availability (gals/year),Per capita availability (oz/day),Per capita availability (g/day),Calories per cup-equivalent,Grams per cup-equivalent ,Calories available daily ,Food pattern equivalents available daily
1982,Fruit for juice,Pounds,Grapefruit,12.19,50.83,6,6,5.64,0,5.64,10,58.4,5.07,0.58,0.22,6.3,96,247,2.45,0.03
1983,Fruit for juice,Pounds,Grapefruit,11.53,50.74,5.68,6,5.34,0,5.34,10,58.33,4.81,0.55,0.21,5.97,96,247,2.32,0.02
1984,Fruit for juice,Pounds,Grapefruit,6.23,53.39,2.9,6,2.73,0,2.73,10,60.57,2.46,0.28,0.11,3.05,96,247,1.19,0.01
1985,Fruit for juice,Pounds,Grapefruit,11.12,52.55,5.28,6,4.96,0,4.96,10,59.86,4.46,0.51,0.2,5.55,96,247,2.16,0.02
1986,Fruit for juice,Pounds,Grapefruit,8.49,50.98,4.16,6,3.91,0,3.91,10,58.53,3.52,0.4,0.15,4.37,96,247,1.7,0.02
1987,Fruit for juice,Pounds,Grapefruit,11.54,48.64,5.92,6,5.57,0,5.57,10,56.55,5.01,0.58,0.22,6.23,96,247,2.42,0.03
1988,Fruit for juice,Pounds,Grapefruit,6.07,47.6,3.18,6,2.99,0,2.99,10,55.67,2.69,0.31,0.12,3.34,96,247,1.3,0.01
1989,Fruit for juice,Pounds,Grapefruit,9.7,46.22,5.22,6,4.91,0,4.91,10,54.5,4.42,0.51,0.19,5.49,96,247,2.13,0.02
1990,Fruit for juice,Pounds,Grapefruit,14.65,46.06,7.9,6,7.43,0,7.43,10,54.37,6.69,0.77,0.29,8.31,96,247,3.23,0.03
1991,Fruit for juice,Pounds,Grapefruit,8.55,47.11,4.52,6,4.25,0,4.25,10,55.26,3.83,0.44,0.17,4.76,96,247,1.85,0.02
1992,Fruit for juice,Pounds,Grapefruit,6.56,46.57,3.51,6,3.3,0,3.3,10,54.79,2.97,0.34,0.13,3.69,96,247,1.43,0.01
1993,Fruit for juice,Pounds,Grapefruit,8.47,46.98,4.49,6,4.22,0,4.22,10,55.14,3.8,0.44,0.17,4.72,96,247,1.83,0.02
1994,Fruit for juice,Pounds,Grapefruit,10.12,46.83,5.38,6,5.06,0,5.06,10,55.02,4.55,0.52,0.2,5.66,96,247,2.2,0.02
1995,Fruit for juice,Pounds,Grapefruit,9.79,47.66,5.12,6,4.82,0,4.82,10,55.72,4.33,0.5,0.19,5.39,96,247,2.09,0.02
1996,Fruit for juice,Pounds,Grapefruit,9.25,47.52,4.85,6,4.56,0,4.56,10,55.6,4.11,0.47,0.18,5.1,96,247,1.98,0.02
1997,Fruit for juice,Pounds,Grapefruit,9,46.33,4.83,6,4.54,0,4.54,10,54.6,4.08,0.47,0.18,5.08,96,247,1.97,0.02
1998,Fruit for juice,Pounds,Grapefruit,9.68,45.93,5.24,6,4.92,0,4.92,10,54.26,4.43,0.51,0.19,5.5,96,247,2.14,0.02
1999,Fruit for juice,Pounds,Grapefruit,8.9,43.22,5.05,6,4.75,0,4.75,10,51.96,4.27,0.49,0.19,5.31,96,247,2.06,0.02
2000,Fruit for juice,Pounds,Grapefruit,8.13,43.7,4.58,6,4.3,0,4.3,10,52.37,3.87,0.45,0.17,4.81,96,247,1.87,0.02
2001,Fruit for juice,Pounds,Grapefruit,8.38,43.6,4.72,6,4.44,0,4.44,10,52.28,4,0.46,0.18,4.97,96,247,1.93,0.02
2002,Fruit for juice,Pounds,Grapefruit,7,41.58,4.09,6,3.85,0,3.85,10,50.57,3.46,0.4,0.15,4.3,96,247,1.67,0.02
2003,Fruit for juice,Pounds,Grapefruit,5.97,42.54,3.43,6,3.23,0,3.23,10,51.39,2.9,0.33,0.13,3.61,96,247,1.4,0.01
2004,Fruit for juice,Pounds,Grapefruit,5.97,44,3.34,6,3.14,0,3.14,10,52.62,2.83,0.33,0.12,3.52,96,247,1.37,0.01
2005,Fruit for juice,Pounds,Grapefruit,3.62,44.4,2.01,6,1.89,0,1.89,10,52.96,1.7,0.2,0.07,2.11,96,247,0.82,0.01
2006,Fruit for juice,Pounds,Grapefruit,3.16,43.71,1.78,6,1.67,0,1.67,10,52.38,1.51,0.17,0.07,1.87,96,247,0.73,0.01
2007,Fruit for juice,Pounds,Grapefruit,4.32,42.39,2.49,6,2.34,0,2.34,10,51.26,2.1,0.24,0.09,2.61,96,247,1.02,0.01
2008,Fruit for juice,Pounds,Grapefruit,4.23,38.27,2.61,6,2.46,0,2.46,10,47.78,2.21,0.25,0.1,2.75,96,247,1.07,0.01
2009,Fruit for juice,Pounds,Grapefruit,3.81,39.87,2.29,6,2.15,0,2.15,10,49.13,1.94,0.22,0.08,2.41,96,247,0.94,0.01
2010,Fruit for juice,Pounds,Grapefruit,3.21,40.95,1.9,6,1.78,0,1.78,10,50.04,1.61,0.18,0.07,2,96,247,0.78,0.01
2011,Fruit for juice,Pounds,Grapefruit,3.53,39.71,2.13,6,2,0,2,10,49,1.8,0.21,0.08,2.24,96,247,0.87,0.01
2012,Fruit for juice,Pounds,Grapefruit,2.7,39.19,1.64,6,1.54,0,1.54,10,48.56,1.39,0.16,0.06,1.72,96,247,0.67,0.01
2013,Fruit for juice,Pounds,Grapefruit,3.07,41.58,1.79,6,1.69,0,1.69,10,50.58,1.52,0.17,0.07,1.89,96,247,0.73,0.01
2014,Fruit for juice,Pounds,Grapefruit,2.74,44.41,1.53,6,1.43,0,1.43,10,52.97,1.29,0.15,0.06,1.6,96,247,0.62,0.01
2015,Fruit for juice,Pounds,Grapefruit,2.23,46.78,1.19,6,1.11,0,1.11,10,54.97,1,0.12,0.04,1.25,96,247,0.48,0.01
2016,Fruit for juice,Pounds,Grapefruit,1.87,46.6,1,6,0.94,0,0.94,10,54.82,0.85,0.1,0.04,1.05,96,247,0.41,0
2017,Fruit for juice,Pounds,Grapefruit,1.64,47.13,0.87,6,0.81,0,0.81,10,55.27,0.73,0.08,0.03,0.91,96,247,0.35,0
1970,Fruit for juice,Pounds,Lemons,2.17,66.35,0.73,6,0.69,0,0.69,10,71.53,0.62,0.07,0.03,0.77,54,244,0.17,0
1971,Fruit for juice,Pounds,Lemons,2.46,66.35,0.83,6,0.78,0,0.78,10,71.53,0.7,0.08,0.03,0.87,54,244,0.19,0
1972,Fruit for juice,Pounds,Lemons,2.54,66.35,0.86,6,0.8,0,0.8,10,71.53,0.72,0.08,0.03,0.9,54,244,0.2,0
1973,Fruit for juice,Pounds,Lemons,4,66.35,1.35,6,1.26,0,1.26,10,71.53,1.14,0.13,0.05,1.41,54,244,0.31,0.01
1974,Fruit for juice,Pounds,Lemons,2.35,66.35,0.79,6,0.74,0,0.74,10,71.53,0.67,0.08,0.03,0.83,54,244,0.18,0
1975,Fruit for juice,Pounds,Lemons,6.25,66.35,2.1,6,1.98,0,1.98,10,71.53,1.78,0.2,0.08,2.21,54,244,0.49,0.01
1976,Fruit for juice,Pounds,Lemons,2.31,66.35,0.78,6,0.73,0,0.73,10,71.53,0.66,0.08,0.03,0.82,54,244,0.18,0
1977,Fruit for juice,Pounds,Lemons,4.42,66.35,1.49,6,1.4,0,1.4,10,71.53,1.26,0.14,0.06,1.56,54,244,0.35,0.01
1978,Fruit for juice,Pounds,Lemons,4.71,66.35,1.59,6,1.49,0,1.49,10,71.53,1.34,0.15,0.06,1.67,54,244,0.37,0.01
1979,Fruit for juice,Pounds,Lemons,2.56,66.35,0.86,6,0.81,0,0.81,10,71.53,0.73,0.08,0.03,0.91,54,244,0.2,0
1980,Fruit for juice,Pounds,Lemons,3.33,66.35,1.12,6,1.05,0,1.05,10,71.53,0.95,0.11,0.04,1.18,54,244,0.26,0
1981,Fruit for juice,Pounds,Lemons,6.53,66.35,2.2,6,2.07,0,2.07,10,71.53,1.86,0.21,0.08,2.31,54,244,0.51,0.01
1982,Fruit for juice,Pounds,Lemons,4.63,66.35,1.56,6,1.46,0,1.46,10,71.53,1.32,0.15,0.06,1.64,54,244,0.36,0.01
1983,Fruit for juice,Pounds,Lemons,4.36,66.35,1.47,6,1.38,0,1.38,10,71.53,1.24,0.14,0.05,1.54,54,244,0.34,0.01
1984,Fruit for juice,Pounds,Lemons,3.02,66.35,1.02,6,0.96,0,0.96,10,71.53,0.86,0.1,0.04,1.07,54,244,0.24,0
1985,Fruit for juice,Pounds,Lemons,3.82,66.35,1.29,6,1.21,0,1.21,10,71.53,1.09,0.12,0.05,1.35,54,244,0.3,0.01
1986,Fruit for juice,Pounds,Lemons,2.8,66.35,0.94,6,0.89,0,0.89,10,71.53,0.8,0.09,0.03,0.99,54,244,0.22,0
1987,Fruit for juice,Pounds,Lemons,5.38,66.35,1.81,6,1.7,0,1.7,10,71.53,1.53,0.18,0.07,1.9,54,244,0.42,0.01
1988,Fruit for juice,Pounds,Lemons,2.67,66.35,0.9,6,0.85,0,0.85,10,71.53,0.76,0.09,0.03,0.95,54,244,0.21,0
1989,Fruit for juice,Pounds,Lemons,2.73,66.35,0.92,6,0.86,0,0.86,10,71.53,0.78,0.09,0.03,0.97,54,244,0.21,0
1990,Fruit for juice,Pounds,Lemons,3.63,66.35,1.22,6,1.15,0,1.15,10,71.53,1.03,0.12,0.05,1.28,54,244,0.28,0.01
1991,Fruit for juice,Pounds,Lemons,3.48,66.38,1.17,6,1.1,0,1.1,10,71.55,0.99,0.11,0.04,1.23,54,244,0.27,0.01
1992,Fruit for juice,Pounds,Lemons,3.21,66.37,1.08,6,1.02,0,1.02,10,71.55,0.91,0.1,0.04,1.14,54,244,0.25,0
1993,Fruit for juice,Pounds,Lemons,4.36,66.39,1.47,6,1.38,0,1.38,10,71.56,1.24,0.14,0.05,1.54,54,244,0.34,0.01
1994,Fruit for juice,Pounds,Lemons,4.74,66.38,1.59,6,1.5,0,1.5,10,71.56,1.35,0.15,0.06,1.67,54,244,0.37,0.01
1995,Fruit for juice,Pounds,Lemons,3.21,66.38,1.08,6,1.01,0,1.01,10,71.56,0.91,0.1,0.04,1.13,54,244,0.25,0
1996,Fruit for juice,Pounds,Lemons,4.02,66.37,1.35,6,1.27,0,1.27,10,71.55,1.14,0.13,0.05,1.42,54,244,0.31,0.01
1997,Fruit for juice,Pounds,Lemons,4.2,66.38,1.41,6,1.33,0,1.33,10,71.55,1.19,0.14,0.05,1.48,54,244,0.33,0.01
1998,Fruit for juice,Pounds,Lemons,4.31,66.38,1.45,6,1.36,0,1.36,10,71.56,1.23,0.14,0.05,1.52,54,244,0.34,0.01
1999,Fruit for juice,Pounds,Lemons,3.01,66.38,1.01,6,0.95,0,0.95,10,71.55,0.86,0.1,0.04,1.06,54,244,0.24,0
2000,Fruit for juice,Pounds,Lemons,3.91,66.35,1.31,6,1.24,0,1.24,10,71.53,1.11,0.13,0.05,1.38,54,244,0.31,0.01
2001,Fruit for juice,Pounds,Lemons,5.24,66.35,1.76,6,1.66,0,1.66,10,71.53,1.49,0.17,0.07,1.85,54,244,0.41,0.01
2002,Fruit for juice,Pounds,Lemons,3.3,66.35,1.11,6,1.04,0,1.04,10,71.53,0.94,0.11,0.04,1.17,54,244,0.26,0
2003,Fruit for juice,Pounds,Lemons,5.35,66.35,1.8,6,1.69,0,1.69,10,71.53,1.52,0.17,0.07,1.89,54,244,0.42,0.01
2004,Fruit for juice,Pounds,Lemons,3.36,66.35,1.13,6,1.06,0,1.06,10,71.53,0.96,0.11,0.04,1.19,54,244,0.26,0
2005,Fruit for juice,Pounds,Lemons,4.25,66.35,1.43,6,1.34,0,1.34,10,71.53,1.21,0.14,0.05,1.5,54,244,0.33,0.01
2006,Fruit for juice,Pounds,Lemons,3.77,66.35,1.27,6,1.19,0,1.19,10,71.53,1.07,0.12,0.05,1.34,54,244,0.3,0.01
2007,Fruit for juice,Pounds,Lemons,3.62,66.35,1.22,6,1.14,0,1.14,10,71.53,1.03,0.12,0.05,1.28,54,244,0.28,0.01
2008,Fruit for juice,Pounds,Lemons,3.2,66.35,1.08,6,1.01,0,1.01,10,71.53,0.91,0.1,0.04,1.13,54,244,0.25,0
2009,Fruit for juice,Pounds,Lemons,4.23,66.35,1.42,6,1.34,0,1.34,10,71.53,1.2,0.14,0.05,1.5,54,244,0.33,0.01
2010,Fruit for juice,Pounds,Lemons,3.95,66.35,1.33,6,1.25,0,1.25,10,71.53,1.13,0.13,0.05,1.4,54,244,0.31,0.01
2011,Fruit for juice,Pounds,Lemons,5.12,66.35,1.72,6,1.62,0,1.62,10,71.53,1.46,0.17,0.06,1.81,54,244,0.4,0.01
2012,Fruit for juice,Pounds,Lemons,3.98,66.35,1.34,6,1.26,0,1.26,10,71.53,1.13,0.13,0.05,1.41,54,244,0.31,0.01
2013,Fruit for juice,Pounds,Lemons,4.55,66.35,1.53,6,1.44,0,1.44,10,71.53,1.29,0.15,0.06,1.61,54,244,0.36,0.01
2014,Fruit for juice,Pounds,Lemons,3.73,66.35,1.26,6,1.18,0,1.18,10,71.53,1.06,0.12,0.05,1.32,54,244,0.29,0.01
2015,Fruit for juice,Pounds,Lemons,5.23,66.35,1.76,6,1.65,0,1.65,10,71.53,1.49,0.17,0.07,1.85,54,244,0.41,0.01
2016,Fruit for juice,Pounds,Lemons,5.04,66.35,1.7,6,1.6,0,1.6,10,71.53,1.44,0.16,0.06,1.78,54,244,0.39,0.01
2017,Fruit for juice,Pounds,Lemons,5.55,66.35,1.87,6,1.75,0,1.75,10,71.53,1.58,0.18,0.07,1.96,54,244,0.43,0.01
1970,Fruit for juice,Pounds,Limes,0.15,66.75,0.05,6,0.05,0,0.05,10,71.87,0.04,0,0,0.05,60,242,0.01,0
1971,Fruit for juice,Pounds,Limes,0.2,66.75,0.07,6,0.06,0,0.06,10,71.87,0.06,0.01,0,0.07,60,242,0.02,0
1972,Fruit for juice,Pounds,Limes,0.27,66.75,0.09,6,0.08,0,0.08,10,71.87,0.08,0.01,0,0.09,60,242,0.02,0
1973,Fruit for juice,Pounds,Limes,0.25,66.75,0.08,6,0.08,0,0.08,10,71.87,0.07,0.01,0,0.09,60,242,0.02,0
1974,Fruit for juice,Pounds,Limes,0.23,66.75,0.08,6,0.07,0,0.07,10,71.87,0.07,0.01,0,0.08,60,242,0.02,0
1975,Fruit for juice,Pounds,Limes,0.25,66.75,0.08,6,0.08,0,0.08,10,71.87,0.07,0.01,0,0.09,60,242,0.02,0
1976,Fruit for juice,Pounds,Limes,0.2,66.75,0.07,6,0.06,0,0.06,10,71.87,0.06,0.01,0,0.07,60,242,0.02,0
1977,Fruit for juice,Pounds,Limes,0.19,66.75,0.06,6,0.06,0,0.06,10,71.87,0.05,0.01,0,0.07,60,242,0.02,0
1978,Fruit for juice,Pounds,Limes,0.05,66.75,0.02,6,0.01,0,0.01,10,71.87,0.01,0,0,0.02,60,242,0,0
1979,Fruit for juice,Pounds,Limes,0.1,66.75,0.03,6,0.03,0,0.03,10,71.87,0.03,0,0,0.03,60,242,0.01,0
1980,Fruit for juice,Pounds,Limes,0.19,66.75,0.06,6,0.06,0,0.06,10,71.87,0.05,0.01,0,0.06,60,242,0.02,0
1981,Fruit for juice,Pounds,Limes,0.19,66.75,0.06,6,0.06,0,0.06,10,71.87,0.05,0.01,0,0.07,60,242,0.02,0
1982,Fruit for juice,Pounds,Limes,0.26,66.75,0.09,6,0.08,0,0.08,10,71.87,0.07,0.01,0,0.09,60,242,0.02,0
1983,Fruit for juice,Pounds,Limes,0.27,66.75,0.09,6,0.09,0,0.09,10,71.87,0.08,0.01,0,0.1,60,242,0.02,0
1984,Fruit for juice,Pounds,Limes,0.23,66.75,0.08,6,0.07,0,0.07,10,71.87,0.06,0.01,0,0.08,60,242,0.02,0
1985,Fruit for juice,Pounds,Limes,0.29,66.75,0.1,6,0.09,0,0.09,10,71.87,0.08,0.01,0,0.1,60,242,0.03,0
1986,Fruit for juice,Pounds,Limes,0.39,66.75,0.13,6,0.12,0,0.12,10,71.87,0.11,0.01,0,0.14,60,242,0.03,0
1987,Fruit for juice,Pounds,Limes,0.38,66.75,0.13,6,0.12,0,0.12,10,71.87,0.11,0.01,0,0.13,60,242,0.03,0
1988,Fruit for juice,Pounds,Limes,0.19,66.75,0.06,6,0.06,0,0.06,10,71.87,0.05,0.01,0,0.07,60,242,0.02,0
1989,Fruit for juice,Pounds,Limes,0.25,66.75,0.08,6,0.08,0,0.08,10,71.87,0.07,0.01,0,0.09,60,242,0.02,0
1990,Fruit for juice,Pounds,Limes,0.57,66.75,0.19,6,0.18,0,0.18,10,71.87,0.16,0.02,0.01,0.2,60,242,0.05,0
1991,Fruit for juice,Pounds,Limes,0.47,66.78,0.16,6,0.15,0,0.15,10,71.9,0.13,0.02,0.01,0.17,60,242,0.04,0
1992,Fruit for juice,Pounds,Limes,0.39,66.78,0.13,6,0.12,0,0.12,10,71.89,0.11,0.01,0,0.14,60,242,0.03,0
1993,Fruit for juice,Pounds,Limes,0.19,66.79,0.06,6,0.06,0,0.06,10,71.91,0.05,0.01,0,0.07,60,242,0.02,0
1994,Fruit for juice,Pounds,Limes,0.23,66.79,0.08,6,0.07,0,0.07,10,71.9,0.07,0.01,0,0.08,60,242,0.02,0
1995,Fruit for juice,Pounds,Limes,0.51,66.78,0.17,6,0.16,0,0.16,10,71.9,0.14,0.02,0.01,0.18,60,242,0.04,0
1996,Fruit for juice,Pounds,Limes,0.28,66.78,0.09,6,0.09,0,0.09,10,71.89,0.08,0.01,0,0.1,60,242,0.02,0
1997,Fruit for juice,Pounds,Limes,0.49,66.78,0.16,6,0.15,0,0.15,10,71.9,0.14,0.02,0.01,0.17,60,242,0.04,0
1998,Fruit for juice,Pounds,Limes,0.23,66.78,0.08,6,0.07,0,0.07,10,71.9,0.06,0.01,0,0.08,60,242,0.02,0
1999,Fruit for juice,Pounds,Limes,0.22,66.78,0.07,6,0.07,0,0.07,10,71.89,0.06,0.01,0,0.08,60,242,0.02,0
2000,Fruit for juice,Pounds,Limes,0.5,66.75,0.17,6,0.16,0,0.16,10,71.87,0.14,0.02,0.01,0.17,60,242,0.04,0
2001,Fruit for juice,Pounds,Limes,0.55,66.75,0.18,6,0.17,0,0.17,10,71.87,0.16,0.02,0.01,0.19,60,242,0.05,0
2002,Fruit for juice,Pounds,Limes,0.35,66.75,0.12,6,0.11,0,0.11,10,71.87,0.1,0.01,0,0.12,60,242,0.03,0
2003,Fruit for juice,Pounds,Limes,0.31,66.75,0.1,6,0.1,0,0.1,10,71.87,0.09,0.01,0,0.11,60,242,0.03,0
2004,Fruit for juice,Pounds,Limes,0.69,66.75,0.23,6,0.22,0,0.22,10,71.87,0.19,0.02,0.01,0.24,60,242,0.06,0
2005,Fruit for juice,Pounds,Limes,0.68,66.75,0.23,6,0.21,0,0.21,10,71.87,0.19,0.02,0.01,0.24,60,242,0.06,0
2006,Fruit for juice,Pounds,Limes,0.82,66.75,0.27,6,0.26,0,0.26,10,71.87,0.23,0.03,0.01,0.29,60,242,0.07,0
2007,Fruit for juice,Pounds,Limes,0.58,66.75,0.19,6,0.18,0,0.18,10,71.87,0.16,0.02,0.01,0.2,60,242,0.05,0
2008,Fruit for juice,Pounds,Limes,0.74,66.75,0.25,6,0.23,0,0.23,10,71.87,0.21,0.02,0.01,0.26,60,242,0.06,0
2009,Fruit for juice,Pounds,Limes,1.07,66.75,0.36,6,0.33,0,0.33,10,71.87,0.3,0.03,0.01,0.37,60,242,0.09,0
2010,Fruit for juice,Pounds,Limes,0.95,66.75,0.32,6,0.3,0,0.3,10,71.87,0.27,0.03,0.01,0.33,60,242,0.08,0
2011,Fruit for juice,Pounds,Limes,1.04,66.75,0.35,6,0.33,0,0.33,10,71.87,0.29,0.03,0.01,0.36,60,242,0.09,0
2012,Fruit for juice,Pounds,Limes,1.17,66.75,0.39,6,0.37,0,0.37,10,71.87,0.33,0.04,0.01,0.41,60,242,0.1,0
2013,Fruit for juice,Pounds,Limes,1.03,66.75,0.34,6,0.32,0,0.32,10,71.87,0.29,0.03,0.01,0.36,60,242,0.09,0
2014,Fruit for juice,Pounds,Limes,0.95,66.75,0.32,6,0.3,0,0.3,10,71.87,0.27,0.03,0.01,0.33,60,242,0.08,0
2015,Fruit for juice,Pounds,Limes,0.96,66.75,0.32,6,0.3,0,0.3,10,71.87,0.27,0.03,0.01,0.34,60,242,0.08,0
2016,Fruit for juice,Pounds,Limes,0.87,66.75,0.29,6,0.27,0,0.27,10,71.87,0.24,0.03,0.01,0.3,60,242,0.08,0
2017,Fruit for juice,Pounds,Limes,0.98,66.75,0.33,6,0.31,0,0.31,10,71.87,0.28,0.03,0.01,0.34,60,242,0.08,0
1970,Fruit for juice,Pounds,Oranges,68.63,52.82,32.38,6,30.44,0,30.44,10,60.09,27.39,3.15,1.2,34.04,112,248,15.37,0.14
1971,Fruit for juice,Pounds,Oranges,69.22,52.15,33.12,6,31.14,0,31.14,10,59.52,28.02,3.22,1.23,34.82,112,248,15.73,0.14
1972,Fruit for juice,Pounds,Oranges,73.65,50.63,36.36,6,34.18,0,34.18,10,58.23,30.76,3.54,1.35,38.23,112,248,17.26,0.15
1973,Fruit for juice,Pounds,Oranges,71.4,48.93,36.46,6,34.28,0,34.28,10,56.79,30.85,3.55,1.35,38.34,112,248,17.31,0.15
1974,Fruit for juice,Pounds,Oranges,74.18,49.29,37.62,6,35.36,0,35.36,10,57.1,31.82,3.66,1.39,39.55,112,248,17.86,0.16
1975,Fruit for juice,Pounds,Oranges,80.6,49.65,40.58,6,38.14,0,38.14,10,57.41,34.33,3.95,1.5,42.66,112,248,19.27,0.17
1976,Fruit for juice,Pounds,Oranges,89.51,49.66,45.06,6,42.36,0,42.36,10,57.41,38.12,4.38,1.67,47.37,112,248,21.39,0.19
1977,Fruit for juice,Pounds,Oranges,97.28,55.17,43.61,6,41,0,41,10,62.07,36.9,4.24,1.62,45.85,112,248,20.71,0.18
1978,Fruit for juice,Pounds,Oranges,80.72,53.54,37.5,6,35.25,0,35.25,10,60.7,31.73,3.65,1.39,39.43,112,248,17.81,0.16
1979,Fruit for juice,Pounds,Oranges,76.88,49.51,38.81,6,36.48,0,36.48,10,57.29,32.84,3.77,1.44,40.81,112,248,18.43,0.16
1980,Fruit for juice,Pounds,Oranges,84.29,48.91,43.07,6,40.48,0,40.48,10,56.77,36.44,4.19,1.6,45.28,112,248,20.45,0.18
1981,Fruit for juice,Pounds,Oranges,85.21,51.85,41.03,6,38.57,0,38.57,10,59.27,34.71,3.99,1.52,43.13,112,248,19.48,0.17
1982,Fruit for juice,Pounds,Oranges,77.79,51.89,37.43,6,35.18,0,35.18,10,59.3,31.66,3.64,1.39,39.35,112,248,17.77,0.16
1983,Fruit for juice,Pounds,Oranges,93.12,46.02,50.27,6,47.25,0,47.25,10,54.33,42.53,4.89,1.86,52.85,112,248,23.87,0.21
1984,Fruit for juice,Pounds,Oranges,82.2,48.94,41.97,6,39.46,0,39.46,10,56.8,35.51,4.08,1.56,44.13,112,248,19.93,0.18
1985,Fruit for juice,Pounds,Oranges,80.1,47.81,41.8,6,39.3,0,39.3,10,55.85,35.37,4.07,1.55,43.95,112,248,19.85,0.18
1986,Fruit for juice,Pounds,Oranges,84.12,48.26,43.53,6,40.91,0,40.91,10,56.22,36.82,4.23,1.61,45.76,112,248,20.67,0.18
1987,Fruit for juice,Pounds,Oranges,70.1,43.46,39.63,6,37.26,0,37.26,10,52.17,33.53,3.85,1.47,41.67,112,248,18.82,0.17
1988,Fruit for juice,Pounds,Oranges,67.28,41.8,39.16,6,36.81,0,36.81,10,50.76,33.13,3.81,1.45,41.17,112,248,18.59,0.17
1989,Fruit for juice,Pounds,Oranges,69.33,41.75,40.38,6,37.96,0,37.96,10,50.72,34.16,3.93,1.5,42.45,112,248,19.17,0.17
1990,Fruit for juice,Pounds,Oranges,63.63,49.72,31.99,6,30.07,0,30.07,10,57.47,27.06,3.11,1.19,33.63,112,248,15.19,0.14
1991,Fruit for juice,Pounds,Oranges,74.66,46.22,40.15,6,37.74,0,37.74,10,54.5,33.97,3.9,1.49,42.22,112,248,19.07,0.17
1992,Fruit for juice,Pounds,Oranges,64.61,42.52,37.13,6,34.91,0,34.91,10,51.37,31.42,3.61,1.38,39.04,112,248,17.63,0.16
1993,Fruit for juice,Pounds,Oranges,75.54,42.09,43.75,6,41.12,0,41.12,10,51.01,37.01,4.25,1.62,45.99,112,248,20.77,0.19
1994,Fruit for juice,Pounds,Oranges,76.8,42.3,44.31,6,41.65,0,41.65,10,51.19,37.49,4.31,1.64,46.59,112,248,21.04,0.19
1995,Fruit for juice,Pounds,Oranges,71.11,40.07,42.62,6,40.06,0,40.06,10,49.3,36.05,4.14,1.58,44.8,112,248,20.23,0.18
1996,Fruit for juice,Pounds,Oranges,79.42,43.84,44.6,6,41.93,0,41.93,10,52.49,37.73,4.34,1.65,46.89,112,248,21.18,0.19
1997,Fruit for juice,Pounds,Oranges,76.4,40.08,45.78,6,43.04,0,43.04,10,49.31,38.73,4.45,1.7,48.13,112,248,21.74,0.19
1998,Fruit for juice,Pounds,Oranges,90.89,45.4,49.63,6,46.65,0,46.65,10,53.81,41.98,4.83,1.84,52.17,112,248,23.56,0.21
1999,Fruit for juice,Pounds,Oranges,74.3,33.59,49.34,6,46.38,0,46.38,10,43.82,41.74,4.8,1.83,51.87,112,248,23.43,0.21
2000,Fruit for juice,Pounds,Oranges,81.94,40.79,48.52,6,45.61,0,45.61,10,49.91,41.05,4.72,1.8,51.01,112,248,23.04,0.21
2001,Fruit for juice,Pounds,Oranges,76.56,41.46,44.82,6,42.13,0,42.13,10,50.47,37.92,4.36,1.66,47.12,112,248,21.28,0.19
2002,Fruit for juice,Pounds,Oranges,73.83,40.64,43.83,6,41.2,0,41.2,10,49.78,37.08,4.26,1.63,46.08,112,248,20.81,0.19
2003,Fruit for juice,Pounds,Oranges,72.37,41.33,42.46,6,39.91,0,39.91,10,50.36,35.92,4.13,1.57,44.64,112,248,20.16,0.18
2004,Fruit for juice,Pounds,Oranges,74.11,41.98,43,6,40.42,0,40.42,10,50.91,36.38,4.18,1.59,45.21,112,248,20.42,0.18
2005,Fruit for juice,Pounds,Oranges,69.98,40.89,41.36,6,38.88,0,38.88,10,49.99,34.99,4.02,1.53,43.49,112,248,19.64,0.18
2006,Fruit for juice,Pounds,Oranges,63.94,40.29,38.17,6,35.88,0,35.88,10,49.49,32.3,3.71,1.42,40.13,112,248,18.13,0.16
2007,Fruit for juice,Pounds,Oranges,58.98,39.02,35.96,6,33.81,0,33.81,10,48.41,30.42,3.5,1.33,37.81,112,248,17.08,0.15
2008,Fruit for juice,Pounds,Oranges,53.94,39.01,32.9,6,30.92,0,30.92,10,48.4,27.83,3.2,1.22,34.59,112,248,15.62,0.14
2009,Fruit for juice,Pounds,Oranges,55.28,37.52,34.54,6,32.47,0,32.47,10,47.14,29.22,3.36,1.28,36.31,112,248,16.4,0.15
2010,Fruit for juice,Pounds,Oranges,52.68,39.05,32.11,6,30.18,0,30.18,10,48.43,27.17,3.12,1.19,33.76,112,248,15.25,0.14
2011,Fruit for juice,Pounds,Oranges,54.21,41.37,31.78,6,29.87,0,29.87,10,50.4,26.89,3.09,1.18,33.41,112,248,15.09,0.13
2012,Fruit for juice,Pounds,Oranges,44.79,39.99,26.88,6,25.26,0,25.26,10,49.24,22.74,2.61,1,28.26,112,248,12.76,0.11
2013,Fruit for juice,Pounds,Oranges,46.5,39.46,28.15,6,26.46,0,26.46,10,48.79,23.81,2.74,1.04,29.59,112,248,13.36,0.12
2014,Fruit for juice,Pounds,Oranges,45.2,41.2,26.58,6,24.98,0,24.98,10,50.26,22.48,2.58,0.99,27.94,112,248,12.62,0.11
