Year,Variable,Unit,Commodity,Primary weight,Loss from primary to retail weight,Retail weight,Loss from retail/institutional to consumer level,Consumer weight,Nonedible share,Edible weight,Other (cooking loss and uneaten food),"Total loss, all levels",Per capita availability (lbs/year),Per capita availability (oz/day),Per capita availability (g/day),Calories per cup-equivalent,Grams per cup-equivalent ,Calories available daily ,Food pattern equivalents available daily
1999,Grains,Pounds,Oat products,4.416573671,0,4.416573671,12,3.88658483,20,3.109267864,14,39.456,2.673970363,0.117215139,3.322990589,107,28.35,12.5417987,0.117213072
2000,Grains,Pounds,Oat products,4.358806446,0,4.358806446,12,3.835749673,20,3.068599738,14,39.456,2.638995775,0.115682007,3.279527045,107,28.35,12.3777564,0.115679966
2001,Grains,Pounds,Oat products,4.503797512,0,4.503797512,12,3.96334181,20,3.170673448,14,39.456,2.726779165,0.119530046,3.388617028,107,28.35,12.78948931,0.119527937
2002,Grains,Pounds,Oat products,4.53408788,0,4.53408788,12,3.989997335,20,3.191997868,14,39.456,2.745118166,0.120333947,3.411407231,107,28.35,12.87550525,0.120331825
2003,Grains,Pounds,Oat products,4.655468574,0,4.655468574,12,4.096812345,20,3.277449876,14,39.456,2.818606894,0.123555371,3.502732981,107,28.35,13.2201915,0.123553192
2004,Grains,Pounds,Oat products,4.65721345,0,4.65721345,12,4.098347836,20,3.278678269,14,39.456,2.819663311,0.123601679,3.50404581,107,28.35,13.22514644,0.123599499
2005,Grains,Pounds,Oat products,4.605509432,0,4.605509432,12,4.0528483,20,3.24227864,14,39.456,2.78835963,0.122229463,3.465144168,107,28.35,13.07832191,0.122227308
2006,Grains,Pounds,Oat products,4.681445047,0,4.681445047,12,4.119671641,20,3.295737313,14,39.456,2.834334089,0.124244782,3.522277447,107,28.35,13.29395721,0.124242591
2007,Grains,Pounds,Oat products,4.742917613,0,4.742917613,12,4.1737675,20,3.339014,14,39.456,2.87155204,0.125876254,3.568528857,107,28.35,13.46852161,0.125874034
2008,Grains,Pounds,Oat products,4.704216041,0,4.704216041,12,4.139710116,20,3.311768093,14,39.456,2.84812056,0.12484912,3.53941014,107,28.35,13.35862028,0.124846919
2009,Grains,Pounds,Oat products,4.671675831,0,4.671675831,12,4.111074731,20,3.288859785,14,39.456,2.828419415,0.123985509,3.514927176,107,28.35,13.26621544,0.123983322
2010,Grains,Pounds,Oat products,4.701900246,0,4.701900246,12,4.137672217,20,3.310137773,14,39.456,2.846718485,0.12478766,3.537667756,107,28.35,13.35204409,0.124785459
2011,Grains,Pounds,Oat products,4.776774549,0,4.776774549,12,4.203561603,20,3.362849282,14,39.456,2.892050383,0.126774811,3.594002513,107,28.35,13.56466557,0.126772575
2012,Grains,Pounds,Oat products,4.695937972,0,4.695937972,12,4.132425415,20,3.305940332,14,39.456,2.843108686,0.124629422,3.533181794,107,28.35,13.33511294,0.124627224
2013,Grains,Pounds,Oat products,4.531871553,0,4.531871553,12,3.988046967,20,3.190437574,14,39.456,2.743776313,0.120275126,3.409739686,107,28.35,12.86921151,0.120273005
2014,Grains,Pounds,Oat products,4.513556419,0,4.513556419,12,3.971929649,20,3.177543719,14,39.456,2.732687599,0.119789045,3.395959543,107,28.35,12.8172018,0.119786933
2015,Grains,Pounds,Oat products,4.588678719,0,4.588678719,12,4.038037272,20,3.230429818,14,39.456,2.778169643,0.121782779,3.45248089,107,28.35,13.03052752,0.121780631
2016,Grains,Pounds,Oat products,4.624055851,0,4.624055851,12,4.069169149,20,3.255335319,14,39.456,2.799588375,0.122721682,3.479098329,107,28.35,13.1309884,0.122719518
2017,Grains,Pounds,Oat products,4.792145289,0,4.792145289,12,4.217087855,20,3.373670284,14,39.456,2.901356444,0.127182748,3.605567321,107,28.35,13.60831405,0.127180505
1970,Grains,Pounds,Barley products,1.04,0,1.04,12,0.91,20,0.73,14,39.46,0.63,0.03,0.78,100,28.35,2.76,0.03
1971,Grains,Pounds,Barley products,0.83,0,0.83,12,0.73,20,0.59,14,39.46,0.51,0.02,0.63,100,28.35,2.22,0.02
1972,Grains,Pounds,Barley products,0.81,0,0.81,12,0.71,20,0.57,14,39.46,0.49,0.02,0.61,100,28.35,2.15,0.02
1973,Grains,Pounds,Barley products,0.83,0,0.83,12,0.73,20,0.59,14,39.46,0.5,0.02,0.63,100,28.35,2.21,0.02
1974,Grains,Pounds,Barley products,0.85,0,0.85,12,0.75,20,0.6,14,39.46,0.52,0.02,0.64,100,28.35,2.26,0.02
1975,Grains,Pounds,Barley products,0.91,0,0.91,12,0.8,20,0.64,14,39.46,0.55,0.02,0.69,100,28.35,2.43,0.02
1976,Grains,Pounds,Barley products,0.95,0,0.95,12,0.83,20,0.67,14,39.46,0.57,0.03,0.71,100,28.35,2.51,0.03
1977,Grains,Pounds,Barley products,0.95,0,0.95,12,0.84,20,0.67,14,39.46,0.58,0.03,0.72,100,28.35,2.53,0.03
1978,Grains,Pounds,Barley products,1.01,0,1.01,12,0.89,20,0.71,14,39.46,0.61,0.03,0.76,100,28.35,2.68,0.03
1979,Grains,Pounds,Barley products,1.01,0,1.01,12,0.89,20,0.71,14,39.46,0.61,0.03,0.76,100,28.35,2.69,0.03
1980,Grains,Pounds,Barley products,1,0,1,12,0.88,20,0.71,14,39.46,0.61,0.03,0.75,100,28.35,2.66,0.03
1981,Grains,Pounds,Barley products,1,0,1,12,0.88,20,0.71,14,39.46,0.61,0.03,0.76,100,28.35,2.66,0.03
1982,Grains,Pounds,Barley products,0.99,0,0.99,12,0.87,20,0.7,14,39.46,0.6,0.03,0.75,100,28.35,2.64,0.03
1983,Grains,Pounds,Barley products,1,0,1,12,0.88,20,0.7,14,39.46,0.6,0.03,0.75,100,28.35,2.65,0.03
1984,Grains,Pounds,Barley products,0.99,0,0.99,12,0.87,20,0.7,14,39.46,0.6,0.03,0.74,100,28.35,2.63,0.03
1985,Grains,Pounds,Barley products,0.99,0,0.99,12,0.87,20,0.7,14,39.46,0.6,0.03,0.75,100,28.35,2.64,0.03
1986,Grains,Pounds,Barley products,0.98,0,0.98,12,0.87,20,0.69,14,39.46,0.6,0.03,0.74,100,28.35,2.61,0.03
1987,Grains,Pounds,Barley products,0.93,0,0.93,12,0.81,20,0.65,14,39.46,0.56,0.02,0.7,100,28.35,2.46,0.02
1988,Grains,Pounds,Barley products,0.88,0,0.88,12,0.77,20,0.62,14,39.46,0.53,0.02,0.66,100,28.35,2.34,0.02
1989,Grains,Pounds,Barley products,0.82,0,0.82,12,0.72,20,0.58,14,39.46,0.5,0.02,0.62,100,28.35,2.18,0.02
1990,Grains,Pounds,Barley products,0.78,0,0.78,12,0.68,20,0.55,14,39.46,0.47,0.02,0.59,100,28.35,2.07,0.02
1991,Grains,Pounds,Barley products,0.72,0,0.72,12,0.63,20,0.51,14,39.46,0.44,0.02,0.54,100,28.35,1.91,0.02
1992,Grains,Pounds,Barley products,0.72,0,0.72,12,0.64,20,0.51,14,39.46,0.44,0.02,0.54,100,28.35,1.92,0.02
1993,Grains,Pounds,Barley products,0.72,0,0.72,12,0.64,20,0.51,14,39.46,0.44,0.02,0.55,100,28.35,1.92,0.02
1994,Grains,Pounds,Barley products,0.73,0,0.73,12,0.64,20,0.51,14,39.46,0.44,0.02,0.55,100,28.35,1.93,0.02
1995,Grains,Pounds,Barley products,0.73,0,0.73,12,0.64,20,0.51,14,39.46,0.44,0.02,0.55,100,28.35,1.94,0.02
1996,Grains,Pounds,Barley products,0.73,0,0.73,12,0.65,20,0.52,14,39.46,0.44,0.02,0.55,100,28.35,1.95,0.02
1997,Grains,Pounds,Barley products,0.71,0,0.71,12,0.63,20,0.5,14,39.46,0.43,0.02,0.54,100,28.35,1.89,0.02
1998,Grains,Pounds,Barley products,0.7,0,0.7,12,0.62,20,0.5,14,39.46,0.43,0.02,0.53,100,28.35,1.87,0.02
1999,Grains,Pounds,Barley products,0.7,0,0.7,12,0.61,20,0.49,14,39.46,0.42,0.02,0.52,100,28.35,1.85,0.02
2000,Grains,Pounds,Barley products,0.69,0,0.69,12,0.61,20,0.48,14,39.46,0.42,0.02,0.52,100,28.35,1.83,0.02
2001,Grains,Pounds,Barley products,0.67,0,0.67,12,0.59,20,0.47,14,39.46,0.41,0.02,0.5,100,28.35,1.78,0.02
2002,Grains,Pounds,Barley products,0.67,0,0.67,12,0.59,20,0.48,14,39.46,0.41,0.02,0.51,100,28.35,1.79,0.02
2003,Grains,Pounds,Barley products,0.68,0,0.68,12,0.6,20,0.48,14,39.46,0.41,0.02,0.51,100,28.35,1.8,0.02
2004,Grains,Pounds,Barley products,0.68,0,0.68,12,0.6,20,0.48,14,39.46,0.41,0.02,0.51,100,28.35,1.81,0.02
2005,Grains,Pounds,Barley products,0.69,0,0.69,12,0.6,20,0.48,14,39.46,0.42,0.02,0.52,100,28.35,1.82,0.02
2006,Grains,Pounds,Barley products,0.67,0,0.67,12,0.59,20,0.47,14,39.46,0.4,0.02,0.5,100,28.35,1.77,0.02
2007,Grains,Pounds,Barley products,0.67,0,0.67,12,0.59,20,0.47,14,39.46,0.41,0.02,0.51,100,28.35,1.79,0.02
2008,Grains,Pounds,Barley products,0.68,0,0.68,12,0.6,20,0.48,14,39.46,0.41,0.02,0.51,100,28.35,1.8,0.02
2009,Grains,Pounds,Barley products,0.68,0,0.68,12,0.6,20,0.48,14,39.46,0.41,0.02,0.51,100,28.35,1.81,0.02
2010,Grains,Pounds,Barley products,0.67,0,0.67,12,0.59,20,0.47,14,39.46,0.4,0.02,0.5,100,28.35,1.77,0.02
2011,Grains,Pounds,Barley products,0.66,0,0.66,12,0.58,20,0.47,14,39.46,0.4,0.02,0.5,100,28.35,1.75,0.02
2012,Grains,Pounds,Barley products,0.62,0,0.62,12,0.55,20,0.44,14,39.46,0.38,0.02,0.47,100,28.35,1.66,0.02
2013,Grains,Pounds,Barley products,0.72,0,0.72,12,0.63,20,0.5,14,39.46,0.43,0.02,0.54,100,28.35,1.9,0.02
2014,Grains,Pounds,Barley products,0.73,0,0.73,12,0.64,20,0.51,14,39.46,0.44,0.02,0.55,100,28.35,1.94,0.02
2015,Grains,Pounds,Barley products,0.76,0,0.76,12,0.67,20,0.53,14,39.46,0.46,0.02,0.57,100,28.35,2.01,0.02
2016,Grains,Pounds,Barley products,0.84,0,0.84,12,0.74,20,0.59,14,39.46,0.51,0.02,0.64,100,28.35,2.24,0.02
2017,Grains,Pounds,Barley products,0.89,0,0.89,12,0.78,20,0.62,14,39.46,0.54,0.02,0.67,100,28.35,2.35,0.02
